6,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,34,ms delay.
9,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
7,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,336,ms delay.
11,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,386,ms delay.
7,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
12,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,436,ms delay.
11,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,27,ms delay.
10,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,470,ms delay.
12,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,26,ms delay.
10,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,22,ms delay.
2,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,521,ms delay.
2,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,26,ms delay.
4,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,570,ms delay.
0,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,609,ms delay.
4,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
0,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
2,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,71,ms delay.
10,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,128,ms delay.
2,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,43,ms delay.
12,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,175,ms delay.
10,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,46,ms delay.
11,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,222,ms delay.
12,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,39,ms delay.
7,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,271,ms delay.
11,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
